,uid,issue,pull,push,star,repo,name,year,quarter,norm_issue,norm_pull,norm_push,norm_star,norm_use
157,TeX__2013__1,165.0,36.0,1685.0,480.0,0.0,TeX,2013,1,0.002767156369490843,0.001099370915531668,0.009074507903169346,0.0023585485099378426,0.0038248959245324246
158,PowerShell__2013__1,139.0,109.0,601.0,418.0,0.0,PowerShell,2013,1,0.0023311196082377405,0.003328650827581995,0.0032366642432075828,0.002053902660737538,0.002737584334941214
159,D__2013__1,138.0,65.0,858.0,129.0,0.0,D,2013,1,0.0023143489635741596,0.0019849752641544005,0.004620728653364569,0.0006338599120457952,0.0023884781982847314
160,LiveScript__2013__1,136.0,29.0,184.0,126.0,0.0,LiveScript,2013,1,0.0022808076742469982,0.0008856043486227326,0.0009909254920968307,0.0006191189838586836,0.0011941141247063113
161,Dart__2013__1,128.0,71.0,907.0,264.0,0.0,Dart,2013,1,0.0021466425169383513,0.0021682037500763453,0.00488461642028166,0.0012972016804658133,0.0026241660919405427
162,Assembly__2013__1,122.0,17.0,640.0,266.0,0.0,Assembly,2013,1,0.002046018648956866,0.0005191473767788432,0.003446697363815063,0.0013070289659238878,0.001829723088868665
163,R__2013__1,117.0,88.0,968.0,300.0,0.0,R,2013,1,0.0019621654256389617,0.0026873511268551884,0.005213129762770283,0.0014740928187111516,0.0028341847834938965
164,Factor__2013__1,117.0,9.0,995.0,0.0,0.0,Factor,2013,1,0.0019621654256389617,0.000274842728882917,0.005358537307806231,0.0,0.0018988863655820276
165,Pascal__2013__1,112.0,177.0,387.0,0.0,0.0,Pascal,2013,1,0.0018783122023210573,0.0054052403346973674,0.002084174812181921,0.0,0.0023419318373000863
166,F#__2013__1,105.0,43.0,435.0,326.0,0.0,F#,2013,1,0.001760917689675991,0.0013131374824406033,0.0023426771144680505,0.001601847529666118,0.001754644954062691
167,AGS Script__2013__1,101.0,0.0,205.0,0.0,0.0,AGS Script,2013,1,0.0016938351110216676,0.0,0.0011040202493470125,0.0,0.0006994638400921701
168,DM__2013__1,100.0,168.0,0.0,0.0,0.0,DM,2013,1,0.0016770644663580867,0.005130397605814451,0.0,0.0,0.0017018655180431343
169,JavaScript__2013__2,67169.0,37234.0,208141.0,219265.0,0.0,JavaScript,2013,2,1.0,0.9393037336024218,1.0,1.0,0.9848259334006054
170,Python__2013__2,45236.0,39640.0,178473.0,75521.0,0.0,Python,2013,2,0.6734654379252334,1.0,0.857462008926641,0.3444279752810526,0.7188388555332317
171,PHP__2013__2,38688.0,26042.0,123330.0,39863.0,0.0,PHP,2013,2,0.5759799907695514,0.6569626639757821,0.5925310246419494,0.1818028413107427,0.5018191301745064
172,Ruby__2013__2,35776.0,34503.0,142656.0,102633.0,0.0,Ruby,2013,2,0.5326266581309831,0.8704086781029263,0.6853815442416439,0.46807744053998585,0.6391235802538848
173,Java__2013__2,34006.0,18723.0,135344.0,44529.0,0.0,Java,2013,2,0.5062752162455895,0.47232593340060547,0.6502515121960594,0.20308302738695186,0.45798392230730156
174,C++__2013__2,17887.0,10635.0,86287.0,19741.0,0.0,C++,2013,2,0.2662984412452173,0.2682896064581231,0.4145603220893529,0.09003260894351583,0.2597952446840523
175,C__2013__2,13012.0,7429.0,86960.0,27119.0,0.0,C,2013,2,0.19372031740832824,0.1874117053481332,0.4177937071504413,0.12368139009873896,0.2306517800014104
176,C#__2013__2,8433.0,4305.0,26426.0,8351.0,0.0,C#,2013,2,0.12554898837261236,0.10860242179616549,0.12696201132885881,0.03808633388821745,0.09979993884646353
177,Objective-C__2013__2,6728.0,4134.0,21473.0,67716.0,0.0,Objective-C,2013,2,0.100165254805044,0.10428859737638749,0.10316564252117555,0.3088317788976809,0.15411281840007196
178,HTML__2013__2,5990.0,3956.0,24753.0,31165.0,0.0,HTML,2013,2,0.08917804344265956,0.09979818365287588,0.11892419081295852,0.14213394750644198,0.11250859135373399
179,CSS__2013__2,5124.0,2253.0,23992.0,18035.0,0.0,CSS,2013,2,0.07628519108517322,0.05683652875882946,0.11526801543184668,0.08225206941372312,0.08266045117239312
180,Go__2013__2,3530.0,2374.0,16226.0,13565.0,0.0,Go,2013,2,0.052554005568044786,0.05988900100908173,0.0779567696897776,0.06186577885207398,0.06306638877974452
181,Shell__2013__2,3294.0,3148.0,25524.0,12503.0,0.0,Shell,2013,2,0.04904047998332564,0.07941473259334006,0.12262841054861849,0.057022324584406994,0.0770264869274228
182,CoffeeScript__2013__2,3045.0,1606.0,12721.0,10546.0,0.0,CoffeeScript,2013,2,0.04533341273504146,0.040514631685166495,0.061117223420661955,0.04809705151300937,0.048765579838469825
183,Scala__2013__2,2144.0,2895.0,12855.0,5856.0,0.0,Scala,2013,2,0.031919486667956944,0.07303229061553985,0.061761017771606745,0.026707408843180624,0.048355050974571046
184,Haskell__2013__2,1871.0,882.0,12312.0,3191.0,0.0,Haskell,2013,2,0.02785511173309116,0.022250252270433906,0.05915220931964389,0.014553166260005017,0.030952684895793496
185,Lua__2013__2,1654.0,799.0,5031.0,1356.0,0.0,Lua,2013,2,0.024624454733582456,0.02015640766902119,0.02417111477315858,0.0061842975395069895,0.018784068678817305
186,Perl__2013__2,1535.0,2406.0,11496.0,1661.0,0.0,Perl,2013,2,0.02285280412094865,0.060696266397578205,0.055231789988517396,0.007575308416755981,0.03658904223095006
187,Emacs Lisp__2013__2,1044.0,963.0,4743.0,1790.0,0.0,Emacs Lisp,2013,2,0.01554288436629993,0.02429364278506559,0.022787437362172758,0.008163637607461291,0.01769690053024989
188,VimL__2013__2,775.0,144.0,1481.0,6120.0,0.0,VimL,2013,2,0.011538060712531079,0.003632694248234107,0.007115368908576398,0.027911431372996145,0.012549388810584431
189,OCaml__2013__2,746.0,344.0,2510.0,597.0,0.0,OCaml,2013,2,0.011106313924578302,0.008678102926337033,0.012059132991577825,0.0027227327662873693,0.008641570652195134
190,Erlang__2013__2,640.0,1051.0,4609.0,2740.0,0.0,Erlang,2013,2,0.009528204975509536,0.02651362260343088,0.022143643011227964,0.012496294438236837,0.017670441257101304
191,Clojure__2013__2,622.0,636.0,4583.0,3020.0,0.0,Clojure,2013,2,0.00926022421057333,0.016044399596367307,0.022018727689402856,0.013773288030465418,0.015274159881702228
192,DM__2013__2,552.0,817.0,546.0,0.0,0.0,DM,2013,2,0.008218076791376974,0.020610494450050455,0.002623221758327288,0.0,0.007862948249938679
193,Matlab__2013__2,496.0,27.0,1592.0,445.0,0.0,Matlab,2013,2,0.00738435885601989,0.000681130171543895,0.007648661244060517,0.002029507673363282,0.004435914486246896
194,Groovy__2013__2,496.0,492.0,4567.0,904.0,0.0,Groovy,2013,2,0.00738435885601989,0.012411705348133198,0.021941856722125865,0.004122865026337992,0.011465196488154236
195,TypeScript__2013__2,475.0,1552.0,6687.0,2724.0,0.0,TypeScript,2013,2,0.007071714630260984,0.03915237134207871,0.03212725988632706,0.012423323375823775,0.02269366730862263
196,XSLT__2013__2,392.0,146.0,1504.0,163.0,0.0,XSLT,2013,2,0.005836025547499591,0.003683148335015136,0.007225870924037071,0.0007433926983330673,0.004372109376221216
197,Puppet__2013__2,371.0,429.0,2215.0,414.0,0.0,Puppet,2013,2,0.0055233813217406835,0.010822401614530778,0.01064182453240832,0.0018881262399379746,0.007218933427154439
198,ActionScript__2013__2,369.0,60.0,960.0,786.0,0.0,ActionScript,2013,2,0.005493605681192217,0.0015136226034308778,0.004612258036619407,0.003584703441041662,0.003801047440571041
199,Haxe__2013__2,365.0,123.0,802.0,675.0,0.0,Haxe,2013,2,0.005434054400095282,0.0031029263370332995,0.0038531572347591295,0.0030784666955510453,0.0038671511668596894
200,Julia__2013__2,349.0,136.0,944.0,150.0,0.0,Julia,2013,2,0.005195849275707543,0.0034308779011099897,0.004535387069342417,0.0006841037101224546,0.0034615544890706012
201,Vala__2013__2,330.0,135.0,846.0,554.0,0.0,Vala,2013,2,0.004912980690497104,0.0034056508577194754,0.004064552394770852,0.0025266230360522653,0.0037274517447599244
202,Dart__2013__2,302.0,178.0,1517.0,499.0,0.0,Dart,2013,2,0.0044961217228185624,0.004490413723511604,0.007288328584949625,0.0022757850090073654,0.0046376622600717895
203,Makefile__2013__2,294.0,71.0,775.0,354.0,0.0,Makefile,2013,2,0.004377019160624693,0.001791120080726539,0.003723437477479209,0.0016144847558889927,0.0028765153686798584
204,PostScript__2013__2,286.0,30.0,127.0,0.0,0.0,PostScript,2013,2,0.004257916598430824,0.0007568113017154389,0.0006101633027611091,0.0,0.0014062228007268428
205,Common Lisp__2013__2,265.0,331.0,1865.0,1058.0,0.0,Common Lisp,2013,2,0.003945272372671917,0.008350151362260343,0.00896027212322416,0.004825211502063713,0.006520226840055033
206,Jupyter Notebook__2013__2,244.0,164.0,1040.0,2486.0,0.0,Jupyter Notebook,2013,2,0.0036326281469130106,0.004137235116044399,0.004996612873004357,0.01133787882242948,0.006026088739597812
207,Objective-J__2013__2,211.0,99.0,273.0,148.0,0.0,Objective-J,2013,2,0.0031413300778633,0.0024974772956609485,0.001311610879163644,0.0006749823273208218,0.0019063501450021787
208,Objective-C++__2013__2,199.0,33.0,108.0,496.0,0.0,Objective-C++,2013,2,0.0029626762345724964,0.0008324924318869829,0.0005188790291196833,0.0022621029348049164,0.0016440376575960198
209,Swift__2013__2,171.0,124.0,784.0,1134.0,0.0,Swift,2013,2,0.002545817266893954,0.0031281533804238142,0.0037666773965725157,0.0051718240485257565,0.00365311802310401
210,TeX__2013__2,159.0,45.0,1814.0,201.0,0.0,TeX,2013,2,0.00236716342360315,0.0011352169525731585,0.008715245915028754,0.0009166989715640891,0.0032835813156922877
211,Standard ML__2013__2,154.0,79.0,399.0,0.0,0.0,Standard ML,2013,2,0.002292724322231982,0.001992936427850656,0.0019169697464699411,0.0,0.0015506576241381448
212,F#__2013__2,144.0,69.0,990.0,570.0,0.0,F#,2013,2,0.0021438461194896456,0.0017406659939455096,0.004756391100263764,0.0025995940984653272,0.002810124328041061
213,Yacc__2013__2,137.0,0.0,0.0,151.0,0.0,Yacc,2013,2,0.00203963137757001,0.0,0.0,0.000688664401523271,0.0006820739447733203
214,Game Maker Language__2013__2,129.0,0.0,0.0,0.0,0.0,Game Maker Language,2013,2,0.0019205288153761409,0.0,0.0,0.0,0.0004801322038440352
215,PowerShell__2013__2,114.0,118.0,720.0,440.0,0.0,PowerShell,2013,2,0.001697211511262636,0.0029767911200807265,0.0034591935274645553,0.0020067042163592,0.0025349750937917795
216,Factor__2013__2,112.0,17.0,851.0,0.0,0.0,Factor,2013,2,0.0016674358707141688,0.0004288597376387487,0.004088574572044912,0.0,0.0015462175450994572
217,D__2013__2,108.0,35.0,484.0,127.0,0.0,D,2013,2,0.0016078845896172341,0.0008829465186680121,0.002325346760128951,0.0005792078079036782,0.0013488464190794687
218,JavaScript__2013__3,84620.0,45355.0,297023.0,278039.0,0.0,JavaScript,2013,3,1.0,0.954299661245187,1.0,1.0,0.9885749153112967
219,Python__2013__3,48263.0,47527.0,236738.0,89361.0,0.0,Python,2013,3,0.5703497991018671,1.0,0.7970359197772563,0.3213973579246077,0.6721957692009328
220,Java__2013__3,38647.0,22997.0,182229.0,45985.0,0.0,Java,2013,3,0.4567123611439376,0.48387232520462053,0.6135181450594736,0.16539046680501657,0.42987332455326205
221,Ruby__2013__3,36440.0,37898.0,164394.0,103283.0,0.0,Ruby,2013,3,0.43063105648782796,0.7973993729879858,0.5534722900246782,0.3714694701103083,0.5382430474027
222,PHP__2013__3,35887.0,28940.0,162668.0,50150.0,0.0,PHP,2013,3,0.424095958402269,0.6089170366318093,0.5476612922231612,0.18037037969493488,0.4402611667380436
223,C++__2013__3,18800.0,12426.0,107915.0,22458.0,0.0,C++,2013,3,0.22216969983455448,0.26145138552822605,0.3633220323005289,0.0807728412201166,0.23192898972085652
224,C__2013__3,13705.0,8747.0,97361.0,38215.0,0.0,C,2013,3,0.16195934767194517,0.18404275464472825,0.3277894304481471,0.13744474695995884,0.20280906993119485
225,C#__2013__3,9913.0,4907.0,40844.0,10485.0,0.0,C#,2013,3,0.11714724651382652,0.10324657563069413,0.13751123650357044,0.03771053701099486,0.09890389891477148
226,Objective-C__2013__3,8849.0,4945.0,31890.0,75149.0,0.0,Objective-C,2013,3,0.10457338690616876,0.10404612115218717,0.10736542287970965,0.2702822265941109,0.14656678938304413
227,CSS__2013__3,7734.0,4276.0,53542.0,32202.0,0.0,CSS,2013,3,0.09139683290002364,0.08996991183958591,0.1802621345821704,0.11581828448527005,0.11936179095176251
228,HTML__2013__3,7485.0,4677.0,36036.0,29058.0,0.0,HTML,2013,3,0.08845426613093832,0.09840722115849938,0.12132393787686475,0.10451051830858261,0.10317398586872126
229,Go__2013__3,4677.0,3594.0,23764.0,24675.0,0.0,Go,2013,3,0.05527062160245805,0.07562017379594757,0.08000727216410851,0.08874654275119677,0.07491115257842772
230,CoffeeScript__2013__3,4014.0,2015.0,16320.0,13058.0,0.0,CoffeeScript,2013,3,0.04743559442212243,0.04239695331074968,0.05494523993091444,0.04696463445775593,0.04793560553038562
231,Shell__2013__3,3646.0,3956.0,37242.0,16694.0,0.0,Shell,2013,3,0.04308674072323328,0.08323689692174974,0.1253842295041125,0.060041936562856286,0.07793745092798794
232,Scala__2013__3,2849.0,4044.0,16982.0,8461.0,0.0,Scala,2013,3,0.0336681635547152,0.08508847602415469,0.05717402356046501,0.030430982703865284,0.051590411460800054
233,Haskell__2013__3,2637.0,1073.0,15198.0,3962.0,0.0,Haskell,2013,3,0.031162845662963838,0.022576640646369432,0.05116775468566407,0.014249799488560958,0.029789260120889578
234,Lua__2013__3,1991.0,1002.0,6813.0,1655.0,0.0,Lua,2013,3,0.02352871661545734,0.02108275296147453,0.022937617625571085,0.005952402360819885,0.01837537239083071
235,Perl__2013__3,1672.0,1918.0,14661.0,3571.0,0.0,Perl,2013,3,0.01975892224060506,0.040356008163780585,0.04935981388646671,0.01284352195195638,0.030579566560702185
236,Emacs Lisp__2013__3,1301.0,1396.0,6186.0,1840.0,0.0,Emacs Lisp,2013,3,0.01537461593004018,0.029372777579060323,0.020826669988519408,0.0066177766428450685,0.018047960035116245
237,VimL__2013__3,1211.0,406.0,3627.0,6871.0,0.0,VimL,2013,3,0.014311037579768376,0.00854251267700465,0.012211175565528596,0.024712360496189384,0.014944271579622751
238,TypeScript__2013__3,1035.0,2159.0,8145.0,1906.0,0.0,TypeScript,2013,3,0.012231151028125739,0.04542681002377596,0.027422118825814835,0.0068551534137297285,0.02298380832286157
239,OCaml__2013__3,865.0,442.0,3306.0,858.0,0.0,OCaml,2013,3,0.010222169699834555,0.00929997685526122,0.011130451177181566,0.003085898021500581,0.00843462393844448
240,Erlang__2013__3,765.0,1073.0,5086.0,3771.0,0.0,Erlang,2013,3,0.009040415977310328,0.022576640646369432,0.017123253081411202,0.013562845500091713,0.015575788801295669
241,Clojure__2013__3,750.0,734.0,6659.0,3927.0,0.0,Clojure,2013,3,0.008863152918931694,0.015443852967786732,0.022419139258575936,0.014123917867637274,0.01521251575323291
242,Groovy__2013__3,723.0,787.0,5931.0,1012.0,0.0,Groovy,2013,3,0.008544079413850153,0.01655900856355335,0.01996815061459887,0.0036397771535647875,0.01217775393639179
243,Haxe__2013__3,703.0,192.0,1405.0,697.0,0.0,Haxe,2013,3,0.008307728669345309,0.004039808950701706,0.0047302734131700235,0.002506842565251637,0.004896163399617169
244,XSLT__2013__3,682.0,268.0,3330.0,263.0,0.0,XSLT,2013,3,0.008059560387615222,0.005638899993687799,0.01121125300060938,0.0009459104657979636,0.00646390596192759
245,Puppet__2013__3,609.0,911.0,3792.0,571.0,0.0,Puppet,2013,3,0.007196880170172536,0.019168051844214867,0.012766688101594826,0.0020536687299263774,0.010296322211477152
246,Julia__2013__3,529.0,224.0,1308.0,315.0,0.0,Julia,2013,3,0.0062514771921531554,0.004713110442485324,0.004403699376815937,0.0011329345883131503,0.004125305399941891
247,Dart__2013__3,492.0,289.0,1741.0,445.0,0.0,Dart,2013,3,0.005814228314819192,0.0060807540976707975,0.005861498941159439,0.0016004948946011172,0.004839244062062636
248,Eiffel__2013__3,469.0,0.0,338.0,0.0,0.0,Eiffel,2013,3,0.00554242495863862,0.0,0.0011379590132750662,0.0,0.0016700959929784214
249,Matlab__2013__3,459.0,50.0,1905.0,377.0,0.0,Matlab,2013,3,0.005424249586386197,0.0010520335809119027,0.006413644734582844,0.0013559248882351036,0.0035614631975290118
250,DM__2013__3,430.0,895.0,676.0,0.0,0.0,DM,2013,3,0.005081541006854172,0.01883140109832306,0.0022759180265501324,0.0,0.006547215032931841
251,ActionScript__2013__3,404.0,74.0,1914.0,936.0,0.0,ActionScript,2013,3,0.004774285038997873,0.001557009699749616,0.0064439454183682745,0.003366434205273361,0.004035418590597281
252,TeX__2013__3,348.0,250.0,3326.0,482.0,0.0,TeX,2013,3,0.0041125029543843065,0.005260167904559514,0.011197786030038077,0.0017335697510061539,0.0055760066599970124
253,Vala__2013__3,284.0,106.0,1064.0,2348.0,0.0,Vala,2013,3,0.0033561805719688016,0.0022303111915332337,0.003582214171966481,0.008444858455108816,0.004403391097644333
254,Common Lisp__2013__3,263.0,133.0,1878.0,753.0,0.0,Common Lisp,2013,3,0.0031080122902387144,0.002798409325225661,0.006322742683226552,0.0027082531587295307,0.0037343543643551143
255,F#__2013__3,254.0,80.0,1235.0,290.0,0.0,F#,2013,3,0.003001654455211534,0.0016832537294590444,0.004157927163889665,0.0010430191447962337,0.002471463623339119
256,D__2013__3,250.0,120.0,1195.0,208.0,0.0,D,2013,3,0.002954384306310565,0.0025248805941885666,0.0040232574581766396,0.0007480964900607468,0.0025626547121841295
257,Rust__2013__3,235.0,183.0,2734.0,662.0,0.0,Rust,2013,3,0.002777121247931931,0.0038504429061375638,0.0092046743854853,0.002380960944327954,0.004553299870970687
258,Kotlin__2013__3,223.0,671.0,2219.0,0.0,0.0,Kotlin,2013,3,0.0026353108012290237,0.014118290655837735,0.007470801924430095,0.0,0.006056100845374213
259,Makefile__2013__3,213.0,346.0,1579.0,450.0,0.0,Makefile,2013,3,0.0025171354289766014,0.0072800723799103665,0.005316086633021685,0.0016184779833045004,0.004182943106303289
260,Eagle__2013__3,207.0,0.0,263.0,0.0,0.0,Eagle,2013,3,0.0024462302056251477,0.0,0.0008854533150631432,0.0,0.0008329208801720727
261,R__2013__3,197.0,130.0,3284.0,265.0,0.0,R,2013,3,0.002328054833372725,0.002735287310370947,0.0110563828390394,0.0009531037012793169,0.004268207171015597
262,Assembly__2013__3,197.0,32.0,668.0,533.0,0.0,Assembly,2013,3,0.002328054833372725,0.0006733014917836177,0.0022489840854075273,0.001916997255780664,0.0017918344165861336
263,PowerShell__2013__3,192.0,144.0,1436.0,568.0,0.0,PowerShell,2013,3,0.002268967147246514,0.00302985671302628,0.004834642435097619,0.0020428788767043473,0.00304408629301869
264,Elixir__2013__3,189.0,525.0,1767.0,410.0,0.0,Elixir,2013,3,0.002233514535570787,0.011046352599574979,0.005949034249872905,0.0014746132736774338,0.005175878664674027
265,Objective-J__2013__3,187.0,41.0,0.0,144.0,0.0,Objective-J,2013,3,0.0022098794611203026,0.0008626675363477603,0.0,0.0005179129546574402,0.0008976149880313757
266,Game Maker Language__2013__3,186.0,0.0,0.0,0.0,0.0,Game Maker Language,2013,3,0.00219806192389506,0.0,0.0,0.0,0.000549515480973765
267,Objective-C++__2013__3,182.0,77.0,257.0,541.0,0.0,Objective-C++,2013,3,0.002150791774994091,0.0016201317146043303,0.0008652528592061894,0.0019457701977060773,0.001645486636627672
268,Web Ontology Language__2013__3,173.0,0.0,0.0,0.0,0.0,Web Ontology Language,2013,3,0.0020444339399669107,0.0,0.0,0.0,0.0005111084849917277
269,Visual Basic__2013__3,128.0,24.0,856.0,0.0,0.0,Visual Basic,2013,3,0.0015126447648310091,0.0005049761188377133,0.0028819317022587476,0.0,0.0012248881464818674
270,LiveScript__2013__3,126.0,35.0,299.0,293.0,0.0,LiveScript,2013,3,0.0014890096903805248,0.0007364235066383319,0.0010066560502048664,0.0010538089980182636,0.0010714745613104966
271,API Blueprint__2013__3,120.0,0.0,281.0,0.0,0.0,API Blueprint,2013,3,0.0014181044670290711,0.0,0.0009460546826340048,0.0,0.000591039787415769
272,Scheme__2013__3,119.0,27.0,1387.0,1091.0,0.0,Scheme,2013,3,0.0014062869298038288,0.0005680981336924274,0.004669672045599162,0.0039239099550782445,0.002641991766043416
273,Smalltalk__2013__3,116.0,188.0,751.0,0.0,0.0,Smalltalk,2013,3,0.001370834318128102,0.0039556462642287545,0.0025284237247620556,0.0,0.0019637260767797282
274,FORTRAN__2013__3,115.0,0.0,400.0,0.0,0.0,FORTRAN,2013,3,0.0013590167809028597,0.0,0.0013466970571302558,0.0,0.0006764284595082788
275,Swift__2013__3,110.0,84.0,754.0,556.0,0.0,Swift,2013,3,0.0012999290947766486,0.0017674164159319965,0.0025385239526905324,0.0019997194638162272,0.0019013972318038513
276,Jupyter Notebook__2013__3,110.0,406.0,1588.0,1264.0,0.0,Jupyter Notebook,2013,3,0.0012999290947766486,0.00854251267700465,0.005346387316807116,0.004546124824215308,0.004933738478200931
